Timestamp PC,Voltage (V),Current (A),Label
2025-07-09 05:11:02.787,303.04,0.05000000,1
2025-07-09 05:11:03.030,300.47,0.05000000,1
2025-07-09 05:11:03.281,302.43,0.05000000,1
2025-07-09 05:11:03.567,308.71,0.05000000,1
2025-07-09 05:11:03.805,300.49,0.05000000,1
2025-07-09 05:11:04.012,302.53,0.05000000,1
2025-07-09 05:11:04.301,300.49,0.05000000,1
2025-07-09 05:11:04.525,303.07,0.05000000,1
2025-07-09 05:11:04.745,299.50,0.05000000,1
2025-07-09 05:11:05.019,302.79,0.05000000,1
2025-07-09 05:11:05.263,303.17,0.05000000,1
2025-07-09 05:11:05.559,300.36,0.05000000,1
2025-07-09 05:11:05.805,302.55,0.05000000,1
2025-07-09 05:11:06.135,302.81,0.06000000,1
2025-07-09 05:11:06.372,300.22,0.05000000,1
2025-07-09 05:11:06.576,302.89,0.05000000,1
2025-07-09 05:11:06.801,302.89,0.05000000,1
2025-07-09 05:11:07.033,296.26,0.05000000,1
2025-07-09 05:11:07.319,306.69,0.05000000,1
2025-07-09 05:11:07.562,299.67,0.05000000,1
2025-07-09 05:11:07.810,294.39,0.06000000,1
2025-07-09 05:11:08.079,297.00,0.05000000,1
2025-07-09 05:11:08.280,293.87,0.05000000,1
2025-07-09 05:11:08.558,294.02,0.05000000,1
2025-07-09 05:11:08.758,299.83,0.05000000,1
2025-07-09 05:11:08.969,308.76,0.05000000,1
2025-07-09 05:11:09.172,303.18,0.05000000,1
2025-07-09 05:11:09.389,302.60,0.05000000,1
2025-07-09 05:11:09.595,294.60,0.05000000,1
2025-07-09 05:11:09.894,306.75,0.05000000,1
2025-07-09 05:11:10.152,302.43,0.05000000,1
2025-07-09 05:11:10.421,308.82,0.05000000,1
2025-07-09 05:11:10.704,303.04,0.06000000,1
2025-07-09 05:11:10.963,308.89,0.04000000,1
2025-07-09 05:11:11.187,303.11,0.06000000,1
2025-07-09 05:11:11.481,298.80,0.05000000,1
2025-07-09 05:11:11.731,299.75,0.05000000,1
2025-07-09 05:11:11.931,300.50,0.05000000,1
2025-07-09 05:11:12.184,293.87,0.05000000,1
2025-07-09 05:11:12.455,299.52,0.05000000,1
2025-07-09 05:11:12.751,297.86,0.05000000,1
2025-07-09 05:11:13.063,300.19,0.05000000,1
2025-07-09 05:11:13.350,306.04,0.05000000,1
2025-07-09 05:11:13.621,300.15,0.04000000,1
2025-07-09 05:11:13.882,309.03,0.05000000,1
2025-07-09 05:11:14.128,299.17,0.05000000,1
2025-07-09 05:11:14.438,294.55,0.06000000,1
2025-07-09 05:11:14.770,302.31,0.05000000,1
2025-07-09 05:11:14.972,299.94,0.05000000,1
2025-07-09 05:11:15.174,300.32,0.05000000,1
2025-07-09 05:11:15.506,301.24,0.05000000,1
2025-07-09 05:11:15.790,293.87,0.05000000,1
2025-07-09 05:11:16.063,306.04,0.05000000,1
2025-07-09 05:11:16.329,293.98,0.05000000,1
2025-07-09 05:11:16.564,302.92,0.04000000,1
2025-07-09 05:11:16.780,294.32,0.05000000,1
2025-07-09 05:11:17.025,298.80,0.05000000,1
2025-07-09 05:11:17.227,309.00,0.05000000,1
2025-07-09 05:11:17.476,306.48,0.05000000,1
2025-07-09 05:11:17.804,296.80,0.05000000,1
2025-07-09 05:11:18.062,299.43,0.05000000,1
2025-07-09 05:11:18.314,299.26,0.05000000,1
2025-07-09 05:11:18.572,302.82,0.04000000,1
2025-07-09 05:11:18.811,306.01,0.05000000,1
2025-07-09 05:11:19.054,302.36,0.05000000,1
2025-07-09 05:11:19.372,294.53,0.05000000,1
2025-07-09 05:11:19.688,296.54,0.05000000,1
2025-07-09 05:11:19.896,303.01,0.05000000,1
2025-07-09 05:11:20.184,306.24,0.05000000,1
2025-07-09 05:11:20.390,309.04,0.04000000,1
2025-07-09 05:11:20.664,297.02,0.05000000,1
2025-07-09 05:11:20.900,299.96,0.05000000,1
2025-07-09 05:11:21.176,302.73,0.05000000,1
2025-07-09 05:11:21.506,306.74,0.05000000,1
2025-07-09 05:11:21.772,294.23,0.05000000,1
2025-07-09 05:11:22.008,309.04,0.05000000,1
2025-07-09 05:11:22.227,302.39,0.05000000,1
2025-07-09 05:11:22.552,299.62,0.06000000,1
2025-07-09 05:11:22.870,303.19,0.05000000,1
2025-07-09 05:11:23.116,300.15,0.05000000,1
2025-07-09 05:11:23.329,299.43,0.05000000,1
2025-07-09 05:11:23.619,300.05,0.05000000,1
2025-07-09 05:11:23.879,308.40,0.05000000,1
2025-07-09 05:11:24.117,306.50,0.05000000,1
2025-07-09 05:11:24.339,299.75,0.06000000,1
2025-07-09 05:11:24.614,299.62,0.05000000,1
2025-07-09 05:11:24.930,306.92,0.05000000,1
2025-07-09 05:11:25.143,299.42,0.06000000,1
2025-07-09 05:11:25.445,297.79,0.05000000,1
2025-07-09 05:11:25.717,293.98,0.05000000,1
2025-07-09 05:11:26.004,302.28,0.05000000,1
2025-07-09 05:11:26.336,302.71,0.05000000,1
2025-07-09 05:11:26.668,299.83,0.05000000,1
2025-07-09 05:11:26.921,300.48,0.05000000,1
2025-07-09 05:11:27.135,294.52,0.05000000,1
2025-07-09 05:11:27.411,303.00,0.05000000,1
2025-07-09 05:11:27.666,308.86,0.04000000,1
2025-07-09 05:11:27.942,306.62,0.06000000,1
2025-07-09 05:11:28.211,306.12,0.05000000,1
2025-07-09 05:11:28.509,299.88,0.05000000,1
2025-07-09 05:11:28.747,294.58,0.05000000,1
2025-07-09 05:11:29.016,306.03,0.05000000,1
2025-07-09 05:11:29.307,298.58,0.05000000,1
2025-07-09 05:11:29.640,302.59,0.05000000,1
2025-07-09 05:11:29.916,302.56,0.05000000,1
2025-07-09 05:11:30.188,300.26,0.05000000,1
2025-07-09 05:11:30.461,308.57,0.05000000,1
2025-07-09 05:11:30.663,302.45,0.05000000,1
2025-07-09 05:11:30.899,299.10,0.05000000,1
2025-07-09 05:11:31.132,300.15,0.05000000,1
2025-07-09 05:11:31.364,302.73,0.05000000,1
2025-07-09 05:11:31.571,299.60,0.04000000,1
2025-07-09 05:11:31.808,306.20,0.06000000,1
2025-07-09 05:11:32.138,296.53,0.05000000,1
2025-07-09 05:11:32.453,302.39,0.05000000,1
2025-07-09 05:11:32.767,306.81,0.05000000,1
2025-07-09 05:11:33.025,300.21,0.05000000,1
2025-07-09 05:11:33.340,294.38,0.05000000,1
2025-07-09 05:11:33.551,296.55,0.05000000,1
2025-07-09 05:11:33.797,294.50,0.05000000,1
2025-07-09 05:11:34.011,300.15,0.05000000,1
2025-07-09 05:11:34.217,294.65,0.06000000,1
2025-07-09 05:11:34.521,303.18,0.05000000,1
2025-07-09 05:11:34.734,298.90,0.06000000,1
2025-07-09 05:11:34.961,300.13,0.04000000,1
2025-07-09 05:11:35.231,296.48,0.05000000,1
2025-07-09 05:11:35.562,302.40,0.05000000,1
2025-07-09 05:11:35.891,303.16,0.05000000,1
2025-07-09 05:11:36.191,298.57,0.05000000,1
2025-07-09 05:11:36.419,306.06,0.05000000,1
2025-07-09 05:11:36.673,306.27,0.05000000,1
2025-07-09 05:11:36.917,300.86,0.05000000,1
2025-07-09 05:11:37.228,306.89,0.05000000,1
2025-07-09 05:11:37.532,294.75,0.05000000,1
2025-07-09 05:11:37.803,302.52,0.05000000,1
2025-07-09 05:11:38.070,308.91,0.05000000,1
2025-07-09 05:11:38.379,299.54,0.05000000,1
