Timestamp PC,Voltage (V),Current (A),Label
2025-07-09 05:54:34.950,309.14,0.04000000,1
2025-07-09 05:54:35.209,302.92,0.05000000,1
2025-07-09 05:54:35.508,301.51,0.05000000,1
2025-07-09 05:54:35.813,306.12,0.05000000,1
2025-07-09 05:54:36.059,302.88,0.05000000,1
2025-07-09 05:54:36.360,299.02,0.05000000,1
2025-07-09 05:54:36.561,302.28,0.05000000,1
2025-07-09 05:54:36.824,300.17,0.05000000,1
2025-07-09 05:54:37.077,302.28,0.05000000,1
2025-07-09 05:54:37.329,299.99,0.05000000,1
2025-07-09 05:54:37.655,299.17,0.05000000,1
2025-07-09 05:54:37.980,303.09,0.05000000,1
2025-07-09 05:54:38.264,302.46,0.05000000,1
2025-07-09 05:54:38.588,293.88,0.05000000,1
2025-07-09 05:54:38.905,294.08,0.05000000,1
2025-07-09 05:54:39.179,294.37,0.05000000,1
2025-07-09 05:54:39.432,300.26,0.04000000,1
2025-07-09 05:54:39.634,306.52,0.05000000,1
2025-07-09 05:54:39.834,302.55,0.05000000,1
2025-07-09 05:54:40.097,308.95,0.05000000,1
2025-07-09 05:54:40.394,306.58,0.06000000,1
2025-07-09 05:54:40.630,294.52,0.05000000,1
2025-07-09 05:54:40.890,299.57,0.04000000,1
2025-07-09 05:54:41.115,299.68,0.05000000,1
2025-07-09 05:54:41.329,308.74,0.05000000,1
2025-07-09 05:54:41.540,300.15,0.05000000,1
2025-07-09 05:54:41.814,293.87,0.05000000,1
2025-07-09 05:54:42.066,294.75,0.05000000,1
2025-07-09 05:54:42.328,296.54,0.05000000,1
2025-07-09 05:54:42.591,299.83,0.05000000,1
2025-07-09 05:54:42.864,296.60,0.05000000,1
2025-07-09 05:54:43.167,302.66,0.05000000,1
2025-07-09 05:54:43.494,308.50,0.04000000,1
2025-07-09 05:54:43.766,298.62,0.05000000,1
2025-07-09 05:54:44.033,308.52,0.06000000,1
2025-07-09 05:54:44.314,298.61,0.05000000,1
2025-07-09 05:54:44.554,308.28,0.05000000,1
2025-07-09 05:54:44.772,303.01,0.05000000,1
2025-07-09 05:54:45.071,293.98,0.05000000,1
2025-07-09 05:54:45.350,308.81,0.05000000,1
2025-07-09 05:54:45.583,293.91,0.05000000,1
2025-07-09 05:54:45.867,299.59,0.05000000,1
2025-07-09 05:54:46.119,298.67,0.05000000,1
2025-07-09 05:54:46.358,309.05,0.05000000,1
2025-07-09 05:54:46.559,299.48,0.05000000,1
2025-07-09 05:54:46.855,297.19,0.05000000,1
2025-07-09 05:54:47.081,294.72,0.04000000,1
2025-07-09 05:54:47.395,294.48,0.06000000,1
2025-07-09 05:54:47.724,299.82,0.05000000,1
2025-07-09 05:54:48.057,296.96,0.05000000,1
2025-07-09 05:54:48.298,299.98,0.05000000,1
2025-07-09 05:54:48.511,308.50,0.05000000,1
2025-07-09 05:54:48.829,297.73,0.05000000,1
2025-07-09 05:54:49.073,299.29,0.05000000,1
2025-07-09 05:54:49.293,296.92,0.05000000,1
2025-07-09 05:54:49.609,302.82,0.05000000,1
2025-07-09 05:54:49.899,306.31,0.05000000,1
2025-07-09 05:54:50.136,308.49,0.05000000,1
2025-07-09 05:54:50.355,308.73,0.05000000,1
2025-07-09 05:54:50.602,306.40,0.05000000,1
2025-07-09 05:54:50.832,296.26,0.05000000,1
2025-07-09 05:54:51.128,306.59,0.05000000,1
2025-07-09 05:54:51.436,297.61,0.05000000,1
2025-07-09 05:54:51.656,308.72,0.05000000,1
2025-07-09 05:54:51.942,299.76,0.05000000,1
2025-07-09 05:54:52.147,302.41,0.05000000,1
2025-07-09 05:54:52.431,299.82,0.05000000,1
2025-07-09 05:54:52.693,308.32,0.04000000,1
2025-07-09 05:54:52.993,306.64,0.05000000,1
2025-07-09 05:54:53.268,300.22,0.05000000,1
2025-07-09 05:54:53.579,300.04,0.05000000,1
2025-07-09 05:54:53.887,308.85,0.05000000,1
2025-07-09 05:54:54.185,294.48,0.05000000,1
2025-07-09 05:54:54.422,300.24,0.05000000,1
2025-07-09 05:54:54.729,296.27,0.05000000,1
2025-07-09 05:54:55.010,299.78,0.05000000,1
2025-07-09 05:54:55.220,299.82,0.05000000,1
2025-07-09 05:54:55.471,302.21,0.05000000,1
2025-07-09 05:54:55.771,303.15,0.05000000,1
2025-07-09 05:54:56.091,296.34,0.05000000,1
2025-07-09 05:54:56.323,297.54,0.05000000,1
2025-07-09 05:54:56.586,300.22,0.05000000,1
2025-07-09 05:54:56.885,299.98,0.04000000,1
2025-07-09 05:54:57.110,302.81,0.05000000,1
2025-07-09 05:54:57.343,306.68,0.05000000,1
2025-07-09 05:54:57.627,308.69,0.05000000,1
2025-07-09 05:54:57.891,294.16,0.05000000,1
2025-07-09 05:54:58.101,294.59,0.05000000,1
2025-07-09 05:54:58.389,306.65,0.06000000,1
2025-07-09 05:54:58.697,300.45,0.04000000,1
2025-07-09 05:54:58.912,308.62,0.05000000,1
2025-07-09 05:54:59.135,302.47,0.05000000,1
2025-07-09 05:54:59.448,294.29,0.05000000,1
2025-07-09 05:54:59.654,298.75,0.05000000,1
2025-07-09 05:54:59.966,299.24,0.05000000,1
2025-07-09 05:55:00.279,306.39,0.05000000,1
2025-07-09 05:55:00.552,308.19,0.05000000,1
2025-07-09 05:55:00.879,302.72,0.05000000,1
2025-07-09 05:55:01.190,299.63,0.05000000,1
2025-07-09 05:55:01.471,306.23,0.05000000,1
2025-07-09 05:55:01.690,303.11,0.05000000,1
2025-07-09 05:55:01.973,300.33,0.05000000,1
2025-07-09 05:55:02.303,300.03,0.05000000,1
2025-07-09 05:55:02.531,303.00,0.05000000,1
2025-07-09 05:55:02.863,294.08,0.05000000,1
2025-07-09 05:55:03.100,299.59,0.05000000,1
2025-07-09 05:55:03.342,299.80,0.05000000,1
2025-07-09 05:55:03.609,294.61,0.05000000,1
2025-07-09 05:55:03.875,299.73,0.06000000,1
2025-07-09 05:55:04.159,293.91,0.05000000,1
2025-07-09 05:55:04.428,308.55,0.05000000,1
2025-07-09 05:55:04.635,299.39,0.05000000,1
2025-07-09 05:55:04.921,306.22,0.05000000,1
2025-07-09 05:55:05.152,306.36,0.05000000,1
2025-07-09 05:55:05.377,302.98,0.05000000,1
2025-07-09 05:55:05.655,298.90,0.05000000,1
2025-07-09 05:55:05.982,301.37,0.05000000,1
2025-07-09 05:55:06.244,297.49,0.05000000,1
2025-07-09 05:55:06.547,298.55,0.05000000,1
2025-07-09 05:55:06.795,296.42,0.05000000,1
2025-07-09 05:55:07.040,294.77,0.05000000,1
2025-07-09 05:55:07.301,300.47,0.05000000,1
2025-07-09 05:55:07.521,306.90,0.05000000,1
2025-07-09 05:55:07.843,302.56,0.05000000,1
2025-07-09 05:55:08.153,300.35,0.05000000,1
2025-07-09 05:55:08.435,294.41,0.05000000,1
2025-07-09 05:55:08.733,303.11,0.05000000,1
2025-07-09 05:55:08.935,300.43,0.05000000,1
2025-07-09 05:55:09.231,299.57,0.05000000,1
2025-07-09 05:55:09.476,302.82,0.05000000,1
2025-07-09 05:55:09.784,296.28,0.05000000,1
2025-07-09 05:55:09.995,306.94,0.05000000,1
2025-07-09 05:55:10.292,300.43,0.05000000,1
2025-07-09 05:55:10.550,306.77,0.05000000,1
2025-07-09 05:55:10.869,300.50,0.05000000,1
2025-07-09 05:55:11.159,303.00,0.05000000,1
2025-07-09 05:55:11.459,299.95,0.05000000,1
2025-07-09 05:55:11.720,300.23,0.05000000,1
2025-07-09 05:55:11.924,308.41,0.05000000,1
2025-07-09 05:55:12.129,296.47,0.05000000,1
2025-07-09 05:55:12.373,302.25,0.05000000,1
2025-07-09 05:55:12.641,293.83,0.05000000,1
2025-07-09 05:55:12.896,299.75,0.05000000,1
2025-07-09 05:55:13.120,298.64,0.05000000,1
2025-07-09 05:55:13.323,308.76,0.05000000,1
2025-07-09 05:55:13.525,298.68,0.05000000,1
2025-07-09 05:55:13.809,298.76,0.05000000,1
2025-07-09 05:55:14.052,308.35,0.05000000,1
2025-07-09 05:55:14.335,308.88,0.04000000,1
2025-07-09 05:55:14.620,299.87,0.05000000,1
2025-07-09 05:55:14.879,299.12,0.05000000,1
2025-07-09 05:55:15.205,293.81,0.05000000,1
2025-07-09 05:55:15.518,303.02,0.05000000,1
2025-07-09 05:55:15.791,302.37,0.05000000,1
2025-07-09 05:55:16.103,306.66,0.05000000,1
2025-07-09 05:55:16.361,299.56,0.05000000,1
2025-07-09 05:55:16.562,298.96,0.05000000,1
2025-07-09 05:55:16.846,294.69,0.05000000,1
2025-07-09 05:55:17.173,302.25,0.05000000,1
2025-07-09 05:55:17.383,302.34,0.05000000,1
2025-07-09 05:55:17.676,299.89,0.05000000,1
2025-07-09 05:55:18.002,303.05,0.06000000,1
2025-07-09 05:55:18.243,294.38,0.05000000,1
2025-07-09 05:55:18.561,302.95,0.05000000,1
2025-07-09 05:55:18.846,308.69,0.05000000,1
2025-07-09 05:55:19.101,306.03,0.05000000,1
2025-07-09 05:55:19.405,302.20,0.05000000,1
2025-07-09 05:55:19.697,299.28,0.04000000,1
2025-07-09 05:55:19.990,302.28,0.05000000,1
2025-07-09 05:55:20.307,299.98,0.05000000,1
2025-07-09 05:55:20.619,294.23,0.05000000,1
2025-07-09 05:55:20.917,293.83,0.05000000,1
2025-07-09 05:55:21.219,303.09,0.05000000,1
2025-07-09 05:55:21.429,297.00,0.04000000,1
2025-07-09 05:55:21.654,308.22,0.05000000,1
2025-07-09 05:55:21.974,308.55,0.05000000,1
2025-07-09 05:55:22.307,296.59,0.05000000,1
2025-07-09 05:55:22.541,303.11,0.05000000,1
2025-07-09 05:55:22.818,309.15,0.05000000,1
2025-07-09 05:55:23.129,299.55,0.05000000,1
2025-07-09 05:55:23.444,308.39,0.05000000,1
2025-07-09 05:55:23.649,293.97,0.05000000,1
2025-07-09 05:55:23.926,299.10,0.04000000,1
2025-07-09 05:55:24.173,302.85,0.05000000,1
2025-07-09 05:55:24.392,300.21,0.05000000,1
2025-07-09 05:55:24.716,301.09,0.04000000,1
2025-07-09 05:55:25.000,298.90,0.05000000,1
2025-07-09 05:55:25.249,299.76,0.05000000,1
2025-07-09 05:55:25.492,299.16,0.05000000,1
2025-07-09 05:55:25.776,300.04,0.05000000,1
2025-07-09 05:55:26.083,306.84,0.05000000,1
2025-07-09 05:55:26.392,306.83,0.05000000,1
2025-07-09 05:55:26.608,293.86,0.05000000,1
2025-07-09 05:55:26.908,300.40,0.05000000,1
2025-07-09 05:55:27.121,302.38,0.05000000,1
2025-07-09 05:55:27.394,302.79,0.05000000,1
2025-07-09 05:55:27.719,302.44,0.06000000,1
2025-07-09 05:55:28.018,299.95,0.05000000,1
2025-07-09 05:55:28.334,299.25,0.05000000,1
2025-07-09 05:55:28.632,297.19,0.05000000,1
