Timestamp PC,Voltage (V),Current (A),Label
2025-07-09 05:21:55.682,302.91,0.05000000,1
2025-07-09 05:21:55.999,302.25,0.05000000,1
2025-07-09 05:21:56.290,308.76,0.05000000,1
2025-07-09 05:21:56.542,294.78,0.05000000,1
2025-07-09 05:21:56.776,294.26,0.05000000,1
2025-07-09 05:21:57.032,298.04,0.05000000,1
2025-07-09 05:21:57.298,296.32,0.05000000,1
2025-07-09 05:21:57.581,297.96,0.06000000,1
2025-07-09 05:21:57.800,297.09,0.05000000,1
2025-07-09 05:21:58.052,299.77,0.05000000,1
2025-07-09 05:21:58.271,300.43,0.05000000,1
2025-07-09 05:21:58.581,305.99,0.05000000,1
2025-07-09 05:21:58.857,302.80,0.05000000,1
2025-07-09 05:21:59.092,299.77,0.05000000,1
2025-07-09 05:21:59.360,296.79,0.05000000,1
2025-07-09 05:21:59.659,296.64,0.05000000,1
2025-07-09 05:21:59.869,302.30,0.05000000,1
2025-07-09 05:22:00.176,306.52,0.05000000,1
2025-07-09 05:22:00.378,296.82,0.05000000,1
2025-07-09 05:22:00.605,299.10,0.05000000,1
2025-07-09 05:22:00.848,306.83,0.05000000,1
2025-07-09 05:22:01.053,302.63,0.05000000,1
2025-07-09 05:22:01.279,300.27,0.05000000,1
2025-07-09 05:22:01.504,294.10,0.05000000,1
2025-07-09 05:22:01.793,296.82,0.05000000,1
2025-07-09 05:22:02.071,306.20,0.05000000,1
2025-07-09 05:22:02.363,300.99,0.06000000,1
2025-07-09 05:22:02.682,308.55,0.05000000,1
2025-07-09 05:22:02.979,306.32,0.05000000,1
2025-07-09 05:22:03.236,308.99,0.05000000,1
2025-07-09 05:22:03.558,302.35,0.05000000,1
2025-07-09 05:22:03.878,299.80,0.05000000,1
2025-07-09 05:22:04.183,299.93,0.05000000,1
2025-07-09 05:22:04.478,302.33,0.05000000,1
2025-07-09 05:22:04.731,302.36,0.05000000,1
2025-07-09 05:22:04.932,298.76,0.05000000,1
2025-07-09 05:22:05.258,300.07,0.05000000,1
2025-07-09 05:22:05.482,300.31,0.05000000,1
2025-07-09 05:22:05.739,302.42,0.05000000,1
2025-07-09 05:22:06.033,299.96,0.05000000,1
2025-07-09 05:22:06.332,294.29,0.05000000,1
2025-07-09 05:22:06.533,294.03,0.05000000,1
2025-07-09 05:22:06.852,296.41,0.05000000,1
2025-07-09 05:22:07.108,306.54,0.05000000,1
2025-07-09 05:22:07.431,296.24,0.05000000,1
2025-07-09 05:22:07.690,300.11,0.05000000,1
2025-07-09 05:22:07.969,302.25,0.05000000,1
2025-07-09 05:22:08.183,306.90,0.05000000,1
2025-07-09 05:22:08.472,299.65,0.05000000,1
2025-07-09 05:22:08.720,298.71,0.05000000,1
2025-07-09 05:22:09.038,302.79,0.05000000,1
2025-07-09 05:22:09.314,294.18,0.05000000,1
2025-07-09 05:22:09.590,302.80,0.05000000,1
2025-07-09 05:22:09.809,297.10,0.04000000,1
2025-07-09 05:22:10.040,308.87,0.05000000,1
2025-07-09 05:22:10.241,300.33,0.06000000,1
2025-07-09 05:22:10.573,308.22,0.05000000,1
2025-07-09 05:22:10.865,306.40,0.05000000,1
2025-07-09 05:22:11.198,303.05,0.05000000,1
2025-07-09 05:22:11.420,300.21,0.05000000,1
2025-07-09 05:22:11.647,300.05,0.05000000,1
2025-07-09 05:22:11.934,302.93,0.05000000,1
2025-07-09 05:22:12.139,294.69,0.05000000,1
2025-07-09 05:22:12.404,308.68,0.05000000,1
2025-07-09 05:22:12.684,302.69,0.05000000,1
2025-07-09 05:22:12.992,294.39,0.05000000,1
2025-07-09 05:22:13.235,299.05,0.05000000,1
2025-07-09 05:22:13.527,302.24,0.05000000,1
2025-07-09 05:22:13.759,302.27,0.05000000,1
2025-07-09 05:22:13.968,296.51,0.05000000,1
2025-07-09 05:22:14.203,308.66,0.04000000,1
2025-07-09 05:22:14.475,296.96,0.05000000,1
2025-07-09 05:22:14.705,308.17,0.05000000,1
2025-07-09 05:22:14.941,296.63,0.05000000,1
2025-07-09 05:22:15.273,308.52,0.04000000,1
2025-07-09 05:22:15.486,298.56,0.05000000,1
2025-07-09 05:22:15.697,293.90,0.05000000,1
2025-07-09 05:22:15.984,299.00,0.05000000,1
2025-07-09 05:22:16.271,293.85,0.06000000,1
2025-07-09 05:22:16.515,302.66,0.05000000,1
2025-07-09 05:22:16.741,298.55,0.05000000,1
2025-07-09 05:22:17.064,301.34,0.05000000,1
2025-07-09 05:22:17.349,302.69,0.05000000,1
2025-07-09 05:22:17.640,296.71,0.05000000,1
2025-07-09 05:22:17.954,294.04,0.05000000,1
2025-07-09 05:22:18.243,308.40,0.05000000,1
2025-07-09 05:22:18.513,306.77,0.05000000,1
2025-07-09 05:22:18.811,294.62,0.05000000,1
2025-07-09 05:22:19.072,294.06,0.05000000,1
2025-07-09 05:22:19.385,297.04,0.05000000,1
2025-07-09 05:22:19.622,301.17,0.05000000,1
2025-07-09 05:22:19.870,299.55,0.05000000,1
2025-07-09 05:22:20.113,296.93,0.05000000,1
2025-07-09 05:22:20.400,296.44,0.05000000,1
2025-07-09 05:22:20.603,300.91,0.05000000,1
2025-07-09 05:22:20.851,306.15,0.05000000,1
2025-07-09 05:22:21.068,299.54,0.06000000,1
2025-07-09 05:22:21.340,299.98,0.05000000,1
2025-07-09 05:22:21.653,306.38,0.05000000,1
2025-07-09 05:22:21.936,300.03,0.05000000,1
2025-07-09 05:22:22.252,308.50,0.05000000,1
2025-07-09 05:22:22.457,300.18,0.04000000,1
2025-07-09 05:22:22.687,308.43,0.05000000,1
2025-07-09 05:22:22.934,296.39,0.05000000,1
2025-07-09 05:22:23.266,299.74,0.05000000,1
2025-07-09 05:22:23.475,300.31,0.05000000,1
2025-07-09 05:22:23.778,302.43,0.05000000,1
2025-07-09 05:22:24.095,299.89,0.05000000,1
2025-07-09 05:22:24.341,294.19,0.05000000,1
2025-07-09 05:22:24.590,299.37,0.05000000,1
2025-07-09 05:22:24.805,299.97,0.05000000,1
2025-07-09 05:22:25.092,300.07,0.06000000,1
